"Id","IsDeleted","MasterRecordId","Name","Type","RecordTypeId","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingStateCode","BillingCountryCode","BillingLatitude","BillingLongitude","BillingGeocodeAccuracy","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingStateCode","ShippingCountryCode","ShippingLatitude","ShippingLongitude","ShippingGeocodeAccuracy","Phone","Fax","AccountNumber","Website","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","CurrencyIsoCode","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","IsExcludedFromRealign","Jigsaw","JigsawCompanyId","AccountSource","SicDesc","OperatingHoursId","Abi_Rating__c","Account_Id__c","Ad_Plays__c","Age_Range__c","AreaCode__c","Asset__c","AvailableSockets__c","AvailableSpace__c","Avg_Ad_Exposure__c","Brand__c","BusinessmanName__c","ChannelType__c","Channel__c","City__c","Company__c","ConfirmedAddress__c","Country__c","DRV_Regional__c","Department__c","Emotions__c","FirstCluster__c","Gender__c","Height__c","Hours_of_Operation__c","Impression__c","Latitude__c","Layer__c","LegalRepresentative__c","LinkedIn__c","Location_of_Premises__c","Longitude__c","Medio__c","OnlySellAlcohol__c","PicturesStore__c","PreferredHoursAndDays__c","Product__c","Region__c","SAG_Gerencia__c","Second_Cluster__c","Service_Day__c","Service_Hours__c","Services__c","Size__c","SquareMetre__c","StoreAccess__c","StoreHours__c","TaxId__c","Third_Cluster__c","UEN_Sales_division__c","Unique_Views__c","Unique_Visitors__c","Views__c","Visitors__c","WallMaterialShown__c","Winkel_Rating__c","Zone__c"
"0018a000024zmWhAAI","0","","MX-PUE-101033324","","0128a000000NQFW","000000000000000AAA","VILLA SILVIA 720","Puebla","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","2211806281","","101033324","","","","","","","","NP MOD 5 SUR","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002558","","","","","","","","","","","","","","","","Central-BajÌo","","","","","","","","19.3512","","","","","-98.20829","","","","","","","N/A","","","","","","","","","N/A","","CMM Altiplano","","","","","","",""
"0018a000024zmWiAAI","0","","MX-SLP-100343695","","0128a000000NQFW","000000000000000AAA","Cordillera central #585D plaza la Loma en Rinconada de los Andes","SAN LUIS POTOSI","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4441224299","","100343695","","","","","","","","NP-PUNTO LA LOMA","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002559","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","22.12539718","","","","","-100.9517935","","","","","","","CMM M San Luis PotosÌ","","","","","","","","","N/A","","CMM San Luis PotosÌ","","","","","","",""
"0018a000024zmWjAAI","0","","MX-SLP-100356138","","0128a000000NQFW","000000000000000AAA","LÛpez hermosa 909","SAN LUIS POTOSI","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4445819249","","100356138","","","","","","","","NP-PUNTO EL PASEO","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002560","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","22.12539718","","","","","-100.9517935","","","","","","","CMM M San Luis PotosÌ","","","","","","","","","N/A","","CMM San Luis PotosÌ","","","","","","",""
"0018a000024zmWkAAI","0","","MX-SLP-101112523","","0128a000000NQFW","000000000000000AAA","CARRETERA RIOVERDE ESQ. RICARD","San Luis Potosi","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4444926670","","101112523","","","","","","","","NP MOD EL TUNEL","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002561","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","22.151425","","","","","-100.95019","","","","","","","N/A","","","","","","","","","N/A","","CMM San Luis PotosÌ","","","","","","",""
"0018a000024zmWlAAI","0","","MX-SLP-101119734","","0128a000000NQFW","000000000000000AAA","FLAVIO AYALA 200","San Luis Potosi","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4441264842","","101119734","","","","","","","","NP MOD CRC","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002562","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","22.146684","","","","","-100.96153","","","","","","","N/A","","","","","","","","","N/A","","CMM San Luis PotosÌ","","","","","","",""
"0018a000024zmWmAAI","0","","MX-SLP-101136966","","0128a000000NQFW","000000000000000AAA","SAN JOSE 301","San Luis Potosi","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","4441771211","","101136966","","","","","","","","NP MOD FELIPE SAN","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002563","","","","","","","","","","","","","","","","Centro Pacifico","","","","","","","","22.181693","","","","","-100.96121","","","","","","","N/A","","","","","","","","","N/A","","CMM San Luis PotosÌ","","","","","","",""
"0018a000024zmWnAAI","0","","MX-CAM-101094159","","0128a000000NQFW","000000000000000AAA","36,286, Tecolutla, Carmen. CP. 24178","Tecolutla","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","9381067418","","101094159","","","","","","","","NP-MOD MONTEBELLO","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002564","","","","","","","","","","","","","","","","Sureste","","","","","","","","19.83702602","","","","","-90.52473362","","","","","","","CMM Carmen","","","","","","","","","N/A","","CMM Campeche","","","","","","",""
"0018a000024zmWoAAI","0","","MX-MEX-100342440","","0128a000000NQFW","000000000000000AAA","FRAY PEDRO DE GANTE 322, SAN PEDRO, 56160, TEXCOCO, MEXICO","Texcoco","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5517287756","","100342440","","","","","","","","Modelorama Fray Pedro De Gante","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002565","","","","","","","","","","","","","","","","Central-BajÌo","","","","","","","","19.27600065","","","","","-99.63244938","","","","","","","Texcoco","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zmWpAAI","0","","MX-TLA-101033835","","0128a000000NQFW","000000000000000AAA","MELCHOR OCAMPO 102, MOMOXPAN SANTIAGO, PUEBLA.","Tlaxcala","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","2227272101","","101033835","","","","","","","","Modelorama Santiago Momoxpan","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002566","","","","","","","","","","","","","","","","Central-BajÌo","","","","","","","","19.28940489","","","","","-98.24308077","","","","","","","CMM Tlaxcala","","","","","","","","","N/A","","CMM Altiplano","","","","","","",""
"0018a000024zmWqAAI","0","","MX-CHI-100811375","","0128a000000NQFW","000000000000000AAA","GLACIAR #572 B","Tuxtla Gutierrez","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","9611297469","","100811375","","","","","","","","Modeloramala Gloria","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002567","","","","","","","","","","","","","","","","Sureste","","","","","","","","16.65621427","","","","","-93.2123397","","","","","","","CMM Tuxtla Gutierrez","","","","","","","","","N/A","","CMM Sureste_Chiapas","","","","","","",""
"0018a000024zmWrAAI","0","","MX-CHI-100814087","","0128a000000NQFW","000000000000000AAA","4 ORIENTE #720 COL. SAN FRANCISCO CENTRO","Tuxtla Gutierrez","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","9614079015","","100814087","","","","","","","","Modelorama Ponchito","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002568","","","","","","","","","","","","","","","","Sureste","","","","","","","","16.65621427","","","","","-93.2123397","","","","","","","CMM Tuxtla Gutierrez","","","","","","","","","N/A","","CMM Sureste_Chiapas","","","","","","",""
"0018a000024zmWsAAI","0","","MX-VER-101118152","","0128a000000NQFW","000000000000000AAA","BAJA CALIFORNIA 1303","Veracruz","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8331487651","","101118152","","","","","","","","NP Mod San Jose","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002569","","","","","","","","","","","","","","","","Norte","","","","","","","","22.412138","","","","","-97.918955","","","","","","","N/A","","","","","","","","","N/A","","CMM Noreste","","","","","","",""
"0018a000024zmWtAAI","0","","MX-VER-101133678","","0128a000000NQFW","000000000000000AAA","A PEREZ Y PEREZ B, 212","Veracruz","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8331880181","","101133678","","","","","","","","NP Mod Del Pueblo","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002570","","","","","","","","","","","","","","","","Norte","","","","","","","","22.223765","","","","","-97.861762","","","","","","","N/A","","","","","","","","","N/A","","CMM Noreste","","","","","","",""
"0018a000024zmWuAAI","0","","MX-VER-101136811","","0128a000000NQFW","000000000000000AAA","CALLEJON CERO 21","Veracruz","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","8993604288","","101136811","","","","","","","","NP Mod Duran","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002571","","","","","","","","","","","","","","","","Norte","","","","","","","","26.58397","","","","","-98.342639","","","","","","","N/A","","","","","","","","","N/A","","CMM Noreste","","","","","","",""
"0018a000024zmWvAAI","0","","MX-MEX-100944773","","0128a000000NQFW","000000000000000AAA","AV. 16 DE SEPTIEMBRE S/N BARRIO DE SAN MIGUEL BOCANEGRA SAN JUAN ZITLALTEPEC ZUMPANGO","Zumpango","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5550303931","","100944773","","","","","","","","Modelorama San Juan Z","","","MXN","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","0058a00000LLRscAAH","2023-01-09 14:03:13","","0","","","","","000000000000000AAA","","ID-0002572","","","","","","","","","","","","","","","","Central-BajÌo","","","","","","","","19.27600065","","","","","-99.63244938","","","","","","","CMM Zumpango","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxBmAAI","0","","CO-BOG-10375670-test","","0128a000000NQFW","000000000000000AAA","","","","","Colombia","","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","MXN","0058a00000LLRscAAH","2023-01-10 19:51:21","0058a00000LLRscAAH","2023-01-10 19:51:54","0058a00000LLRscAAH","2023-01-10 19:51:54","","0","","","","","000000000000000AAA","","ID-0002573","","","","","","","","","","","","","","","Colombia","","","","","","","","","0","","","","","0","","","","","","","","","","","","","","","","na","","","","","","","","",""
"0018a000024zxGXAAY","0","","MX-CMX-100214886","","0128a000000NQFW","000000000000000AAA","DOMICILIO CONOCIDO MZ5, LT52, TECAMACHALCO, MEX 55764","CDMX","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5632798100","","100214886","","","","","","","","ABTS HERNANDEZ","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002574","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.633564","","","","","-99.023675","","","","","","","CMM Chiconautla","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxGYAAY","0","","MX-CMX-100232600","","0128a000000NQFW","000000000000000AAA","SUR 12 37, IZTACALCO, CMX 08500","CDMX","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","7223427064","","100232600","","","","","","","","ABARROTES ROLY S","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002575","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.39885","","","","","-99.081672","","","","","","","CMM Nezahualcoyotl","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxGZAAY","0","","MX-CMX-101139400","","0128a000000NQFW","000000000000000AAA","CEYLAN 422, Ciudad de M#xico, DF 02660 MEX","CDMX","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5521730959","","101139400","","","","","","","","ABARROTES Y CREMERIA GRACIA","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002576","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.476947","","","","","-99.162889","","","","","","","CMM M San Pablo","","","","","","","","","N/A","","CMM Metropolitana","","","","","","",""
"0018a000024zxGaAAI","0","","MX-CMX-100495790","","0128a000000NQFW","000000000000000AAA","AZTECAS S/N S/N, S/N, TEPETLAOXTOC, MEX 56070","CDMX","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5523296385","","100495790","","","","","","","","NINA BLANCA","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002577","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.581017","","","","","-98.852894","","","","","","","CMM Texcoco","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxGbAAI","0","","MX-MEX-100733748","","0128a000000NQFW","000000000000000AAA","CHOPO 1, TLALNEPANTLA DE BAZ, MEX 54090","Edo Mex","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5573555551","","100733748","","","","","","","","EL PUEBLO","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002578","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.525778","","","","","-99.195019","","","","","","","CMM M San Pablo","","","","","","","","","N/A","","CMM Metropolitana","","","","","","",""
"0018a000024zxGcAAI","0","","MX-CMX-101027113","","0128a000000NQFW","000000000000000AAA","ABRAHAM SANCHEZ 159, AZCAPOTZALCO, CMX 02719","CDMX","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5591935060","","101027113","","","","","","","","FREDYS II","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002579","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.479242","","","","","-99.214561","","","","","","","CMM M San Pablo","","","","","","","","","N/A","","CMM Metropolitana","","","","","","",""
"0018a000024zxGdAAI","0","","MX-MEX-101056264","","0128a000000NQFW","000000000000000AAA","SONORA 54, ECATEPEC DE MORELOS, MEX 55200","Edo Mex","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5567090364","","101056264","","","","","","","","DISTRIBUIDORA SONORA","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002580","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.5247","","","","","-99.045964","","","","","","","CMM M San Crist√?¬≥bal","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxGeAAI","0","","MX-MEX-100654524","","0128a000000NQFW","000000000000000AAA","PINO√?¬†SUAREZ MZA√?¬†203, 411, NAUCALPAN DE JUAREZ, MEX 53426","Edo Mex","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5582445263","","100654524","","","","","","","","NP-SUPER YA EL OSITO","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002581","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.455186","","","","","-99.275686","","","","","","","CMM M San Pablo","","","","","","","","","N/A","","CMM Metropolitana","","","","","","",""
"0018a000024zxGfAAI","0","","MX-MEX-100909193","","0128a000000NQFW","000000000000000AAA","DOMICILIO CONOCIDO 17, 2, NEZAHUALCOYOTL, MEX 57410","Edo Mex","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5522749184","","100909193","","","","","","","","MARAVILLAS","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002582","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.415011","","","","","-99.050311","","","","","","","CMM Nezahualcoyotl","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxGgAAI","0","","MX-CMX-101078705","","0128a000000NQFW","000000000000000AAA","FRANCISCO VILLA 30, IXTAPALUCA, MEX 56576 MEX","CDMX","","","Mexico","","MX","","","","","","","","Mexico","","MX","","","","5529209587","","101078705","","","","","","","","MISCELANEA FLORES","","","MXN","0058a00000LLRscAAH","2023-01-10 20:02:01","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002583","","","","","","","","","","","","","","","","Central-Baj√?¬≠o","","","","","","","","19.321792","","","","","-98.945939","","","","","","","CMM Chalco","","","","","","","","","N/A","","CMM Centro","","","","","","",""
"0018a000024zxR6AAI","0","","EC-GYE-11809161","","0128a000000NQFW","000000000000000AAA","Cdla Primavera 2 Sect 2 B Mz 1 Vill","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","042804432-0997046648","","11809161","","","","","","","","Minimarket La Canasta","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002584","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.178248","","","","","-79.8441909","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxR7AAI","0","","EC-GYE-12761003","","0128a000000NQFW","000000000000000AAA","Miraflores Calle Linderos Entre 6Ta","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","997990028","","12761003","","","","","","","","Tinamarket","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002585","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.16298","","","","","-79.921","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxR8AAI","0","","EC-GYE-12555028","","0128a000000NQFW","000000000000000AAA","Buijo Historico Mz G Villa 2","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","990919443","","12555028","","","","","","","","Comercial Reinoso","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002586","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.07833","","","","","-79.854","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxR9AAI","0","","EC-GYE-12762845","","0128a000000NQFW","000000000000000AAA","Sauces 2 Mz91 F Villa 11","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","986605075","","12762845","","","","","","","","Tienda Isabel","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002587","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.13551","","","","","-79.8877","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRAAAY","0","","EC-GYE-11833863","","0128a000000NQFW","000000000000000AAA","El Fortin Bq 12 Mz 1577 Sl 20","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","958934150","","11833863","","","","","","","","Tienda Basica-Lizano Salme","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002588","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.1192618","","","","","-79.9494036","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRBAAY","0","","EC-GYE-11820000","","0128a000000NQFW","000000000000000AAA","Cl 44 Y Cl N","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","42845162","","11820000","","","","","","","","Tienda-Maria Mendez","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002589","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.2201915","","","","","-79.946462","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRCAAY","0","","EC-GYE-11820370","","0128a000000NQFW","000000000000000AAA","Cl 38 Sn Y Cl E","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","42843182","","11820370","","","","","","","","Tienda Jimmy","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002590","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.21417","","","","","-79.9372","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRDAAY","0","","EC-GYE-12739275","","0128a000000NQFW","000000000000000AAA","Jardines Del Salado Mz199 Vlla 5","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","983067678","","12739275","","","","","","","","Market Diaz","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002591","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.19074","","","","","-79.946","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxREAAY","0","","EC-GYE-11833161","","0128a000000NQFW","000000000000000AAA","Florida Norte Mz 114 Villa 01","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","0960594946-0980848172","","11833161","","","","","","","","Licoreria Chun","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002592","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.1273196","","","","","-79.9356548","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRFAAY","0","","EC-GYE-12200941","","0128a000000NQFW","000000000000000AAA","Km 27 VÔøΩa Daule Puente Santa Lucia","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","959121620","","12200941","","","","","","","","Despensa Crisol","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002593","","","","","","","","","","","","","","","","N/A","","","","","","","","-1.98501","","","","","-79.9856","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRGAAY","0","","EC-GYE-11837901","","0128a000000NQFW","000000000000000AAA","Jardines Del Salado","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","042360076-0968850770","","11837901","","","","","","","","Comercial Wang","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002594","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.1912521","","","","","-79.9452299","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRHAAY","0","","EC-GYE-11834939","","0128a000000NQFW","000000000000000AAA","Km 17 Via A La Costa Mz T Sl 4","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","980304140","","11834939","","","","","","","","Tienda Dayanna","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002595","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.188791","","","","","-80.027545","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
"0018a000024zxRIAAY","0","","EC-GYE-12290526","","0128a000000NQFW","000000000000000AAA","Bastion Bloque 6 Mz967 Sl2","guayaquil","","","Ecuador","","EC","","","","","","","","Ecuador","","EC","","","","981325401","","12290526","","","","","","","","Mini Market 5 Hermanos","","","USD","0058a00000LLRscAAH","2023-01-10 20:25:20","0058a00000LLRscAAH","2023-01-10 20:49:15","0058a00000LLRscAAH","2023-01-10 20:49:15","","0","","","","","000000000000000AAA","","ID-0002596","","","","","","","","","","","","","","","","N/A","","","","","","","","-2.0865","","","","","-79.9348","","","","","","","EC GUAYAQUIL","","","","","","","","","N/A","","N/A","","","","","","",""
